Date,Node_ID,Node_Type,Product_ID,Opening_Inventory,Incoming_Quantity,Outgoing_Quantity,Closing_Inventory,Safety_Stock,Inventory_Risk
2026-06-30,W01,Warehouse,P014,272,3,1,274,39,LOW
2026-06-01,W01,Warehouse,P015,234,10,0,244,51,LOW
2026-06-02,W01,Warehouse,P015,244,12,7,249,51,LOW
2026-06-03,W01,Warehouse,P015,249,16,14,251,51,LOW
2026-06-04,W01,Warehouse,P015,251,9,11,249,51,LOW
2026-06-05,W01,Warehouse,P015,249,2,7,244,51,LOW
2026-06-06,W01,Warehouse,P015,244,29,23,250,51,LOW
2026-06-07,W01,Warehouse,P015,250,15,23,242,51,LOW
2026-06-08,W01,Warehouse,P015,242,15,3,254,51,LOW
2026-06-09,W01,Warehouse,P015,254,26,10,270,51,LOW
2026-06-10,W01,Warehouse,P015,270,20,17,273,51,LOW
2026-06-11,W01,Warehouse,P015,273,10,19,264,51,LOW
2026-06-12,W01,Warehouse,P015,264,16,9,271,51,LOW
2026-06-13,W01,Warehouse,P015,271,9,20,260,51,LOW
2026-06-14,W01,Warehouse,P015,260,7,3,264,51,LOW
2026-06-15,W01,Warehouse,P015,264,29,8,285,51,LOW
2026-06-16,W01,Warehouse,P015,285,22,20,287,51,LOW
2026-06-17,W01,Warehouse,P015,287,29,17,299,51,LOW
2026-06-18,W01,Warehouse,P015,299,26,24,301,51,LOW
2026-06-19,W01,Warehouse,P015,301,34,1,334,51,LOW
2026-06-20,W01,Warehouse,P015,334,30,5,359,51,LOW
2026-06-21,W01,Warehouse,P015,359,39,1,397,51,LOW
2026-06-22,W01,Warehouse,P015,397,12,7,402,51,LOW
2026-06-23,W01,Warehouse,P015,402,30,0,432,51,LOW
2026-06-24,W01,Warehouse,P015,432,0,21,411,51,LOW
2026-06-25,W01,Warehouse,P015,411,49,21,439,51,LOW
2026-06-26,W01,Warehouse,P015,439,24,28,435,51,LOW
2026-06-27,W01,Warehouse,P015,435,29,16,448,51,LOW
2026-06-28,W01,Warehouse,P015,448,32,0,480,51,LOW
2026-06-29,W01,Warehouse,P015,480,14,32,462,51,LOW
2026-06-30,W01,Warehouse,P015,462,19,2,479,51,LOW
2026-06-01,W02,Warehouse,P001,663,10,57,616,145,LOW
2026-06-02,W02,Warehouse,P001,616,25,1,640,145,LOW
2026-06-03,W02,Warehouse,P001,640,58,33,665,145,LOW
2026-06-04,W02,Warehouse,P001,665,37,59,643,145,LOW
2026-06-05,W02,Warehouse,P001,643,25,36,632,145,LOW
2026-06-06,W02,Warehouse,P001,632,58,38,652,145,LOW
2026-06-07,W02,Warehouse,P001,652,16,44,624,145,LOW
2026-06-08,W02,Warehouse,P001,624,57,7,674,145,LOW
2026-06-09,W02,Warehouse,P001,674,13,45,642,145,LOW
2026-06-10,W02,Warehouse,P001,642,9,56,595,145,LOW
2026-06-11,W02,Warehouse,P001,595,8,57,546,145,LOW
2026-06-12,W02,Warehouse,P001,546,45,23,568,145,LOW
2026-06-13,W02,Warehouse,P001,568,19,19,568,145,LOW
2026-06-14,W02,Warehouse,P001,568,53,42,579,145,LOW
2026-06-15,W02,Warehouse,P001,579,15,30,564,145,LOW
2026-06-16,W02,Warehouse,P001,564,69,14,619,145,LOW
2026-06-17,W02,Warehouse,P001,619,53,10,662,145,LOW
2026-06-18,W02,Warehouse,P001,662,68,11,719,145,LOW
2026-06-19,W02,Warehouse,P001,719,26,32,713,145,LOW
2026-06-20,W02,Warehouse,P001,713,32,12,733,145,LOW
2026-06-21,W02,Warehouse,P001,733,58,1,790,145,LOW
2026-06-22,W02,Warehouse,P001,790,96,4,882,145,LOW
2026-06-23,W02,Warehouse,P001,882,36,81,837,145,LOW
2026-06-24,W02,Warehouse,P001,837,16,6,847,145,LOW
2026-06-25,W02,Warehouse,P001,847,78,6,919,145,LOW
2026-06-26,W02,Warehouse,P001,919,102,41,980,145,LOW
2026-06-27,W02,Warehouse,P001,980,106,24,1062,145,LOW
2026-06-28,W02,Warehouse,P001,1062,18,102,978,145,LOW
2026-06-29,W02,Warehouse,P001,978,92,88,982,145,LOW
2026-06-30,W02,Warehouse,P001,982,39,39,982,145,LOW
2026-06-01,W02,Warehouse,P002,783,55,35,803,172,LOW
2026-06-02,W02,Warehouse,P002,803,24,30,797,172,LOW
2026-06-03,W02,Warehouse,P002,797,60,2,855,172,LOW
2026-06-04,W02,Warehouse,P002,855,35,24,866,172,LOW
2026-06-05,W02,Warehouse,P002,866,7,10,863,172,LOW
2026-06-06,W02,Warehouse,P002,863,53,8,908,172,LOW
2026-06-07,W02,Warehouse,P002,908,38,50,896,172,LOW
2026-06-08,W02,Warehouse,P002,896,97,8,985,172,LOW
2026-06-09,W02,Warehouse,P002,985,53,10,1028,172,LOW
2026-06-10,W02,Warehouse,P002,1028,54,49,1033,172,LOW
2026-06-11,W02,Warehouse,P002,1033,103,45,1091,172,LOW
2026-06-12,W02,Warehouse,P002,1091,127,15,1203,172,LOW
2026-06-13,W02,Warehouse,P002,1203,7,0,1210,172,LOW
2026-06-14,W02,Warehouse,P002,1210,53,23,1240,172,LOW
2026-06-15,W02,Warehouse,P002,1240,14,29,1225,172,LOW
2026-06-16,W02,Warehouse,P002,1225,149,97,1277,172,LOW
2026-06-17,W02,Warehouse,P002,1277,2,116,1163,172,LOW
2026-06-18,W02,Warehouse,P002,1163,29,47,1145,172,LOW
2026-06-19,W02,Warehouse,P002,1145,46,46,1145,172,LOW
2026-06-20,W02,Warehouse,P002,1145,108,81,1172,172,LOW
2026-06-21,W02,Warehouse,P002,1172,86,73,1185,172,LOW
2026-06-22,W02,Warehouse,P002,1185,107,21,1271,172,LOW
2026-06-23,W02,Warehouse,P002,1271,62,13,1320,172,LOW
2026-06-24,W02,Warehouse,P002,1320,116,57,1379,172,LOW
2026-06-25,W02,Warehouse,P002,1379,109,77,1411,172,LOW
2026-06-26,W02,Warehouse,P002,1411,48,19,1440,172,LOW
2026-06-27,W02,Warehouse,P002,1440,175,42,1573,172,LOW
2026-06-28,W02,Warehouse,P002,1573,21,48,1546,172,LOW
2026-06-29,W02,Warehouse,P002,1546,174,40,1680,172,LOW
2026-06-30,W02,Warehouse,P002,1680,207,77,1810,172,LOW
2026-06-01,W02,Warehouse,P003,533,56,34,555,117,LOW
2026-06-02,W02,Warehouse,P003,555,3,28,530,117,LOW
2026-06-03,W02,Warehouse,P003,530,27,10,547,117,LOW
2026-06-04,W02,Warehouse,P003,547,37,5,579,117,LOW
2026-06-05,W02,Warehouse,P003,579,50,46,583,117,LOW
2026-06-06,W02,Warehouse,P003,583,6,27,562,117,LOW
2026-06-07,W02,Warehouse,P003,562,45,3,604,117,LOW
2026-06-08,W02,Warehouse,P003,604,29,15,618,117,LOW
2026-06-09,W02,Warehouse,P003,618,3,49,572,117,LOW
2026-06-10,W02,Warehouse,P003,572,31,42,561,117,LOW
2026-06-11,W02,Warehouse,P003,561,41,49,553,117,LOW
2026-06-12,W02,Warehouse,P003,553,68,33,588,117,LOW
2026-06-13,W02,Warehouse,P003,588,25,24,589,117,LOW
2026-06-14,W02,Warehouse,P003,589,60,24,625,117,LOW
2026-06-15,W02,Warehouse,P003,625,40,12,653,117,LOW
2026-06-16,W02,Warehouse,P003,653,80,42,691,117,LOW
2026-06-17,W02,Warehouse,P003,691,28,40,679,117,LOW
2026-06-18,W02,Warehouse,P003,679,33,10,702,117,LOW
2026-06-19,W02,Warehouse,P003,702,76,61,717,117,LOW
2026-06-20,W02,Warehouse,P003,717,74,26,765,117,LOW
2026-06-21,W02,Warehouse,P003,765,24,3,786,117,LOW
2026-06-22,W02,Warehouse,P003,786,71,25,832,117,LOW
2026-06-23,W02,Warehouse,P003,832,92,72,852,117,LOW
2026-06-24,W02,Warehouse,P003,852,13,77,788,117,LOW
2026-06-25,W02,Warehouse,P003,788,13,38,763,117,LOW
2026-06-26,W02,Warehouse,P003,763,45,72,736,117,LOW
2026-06-27,W02,Warehouse,P003,736,60,63,733,117,LOW
2026-06-28,W02,Warehouse,P003,733,54,60,727,117,LOW
2026-06-29,W02,Warehouse,P003,727,76,61,742,117,LOW
2026-06-30,W02,Warehouse,P003,742,37,28,751,117,LOW
2026-06-01,W02,Warehouse,P004,587,71,43,615,129,LOW
2026-06-02,W02,Warehouse,P004,615,69,35,649,129,LOW
2026-06-03,W02,Warehouse,P004,649,75,46,678,129,LOW
2026-06-04,W02,Warehouse,P004,678,62,11,729,129,LOW
2026-06-05,W02,Warehouse,P004,729,51,52,728,129,LOW
2026-06-06,W02,Warehouse,P004,728,69,68,729,129,LOW
2026-06-07,W02,Warehouse,P004,729,29,21,737,129,LOW
2026-06-08,W02,Warehouse,P004,737,89,71,755,129,LOW
2026-06-09,W02,Warehouse,P004,755,16,28,743,129,LOW
2026-06-10,W02,Warehouse,P004,743,87,14,816,129,LOW
2026-06-11,W02,Warehouse,P004,816,79,9,886,129,LOW
2026-06-12,W02,Warehouse,P004,886,19,69,836,129,LOW
2026-06-13,W02,Warehouse,P004,836,63,46,853,129,LOW
2026-06-14,W02,Warehouse,P004,853,90,26,917,129,LOW
2026-06-15,W02,Warehouse,P004,917,57,55,919,129,LOW
2026-06-16,W02,Warehouse,P004,919,84,30,973,129,LOW
2026-06-17,W02,Warehouse,P004,973,76,43,1006,129,LOW
2026-06-18,W02,Warehouse,P004,1006,67,86,987,129,LOW
2026-06-19,W02,Warehouse,P004,987,48,65,970,129,LOW
2026-06-20,W02,Warehouse,P004,970,113,73,1010,129,LOW
2026-06-21,W02,Warehouse,P004,1010,124,58,1076,129,LOW
2026-06-22,W02,Warehouse,P004,1076,37,106,1007,129,LOW
2026-06-23,W02,Warehouse,P004,1007,80,24,1063,129,LOW
2026-06-24,W02,Warehouse,P004,1063,41,27,1077,129,LOW
2026-06-25,W02,Warehouse,P004,1077,111,9,1179,129,LOW
2026-06-26,W02,Warehouse,P004,1179,108,64,1223,129,LOW
2026-06-27,W02,Warehouse,P004,1223,11,74,1160,129,LOW
2026-06-28,W02,Warehouse,P004,1160,109,84,1185,129,LOW
2026-06-29,W02,Warehouse,P004,1185,78,39,1224,129,LOW
2026-06-30,W02,Warehouse,P004,1224,25,1,1248,129,LOW
2026-06-01,W02,Warehouse,P005,245,10,15,240,53,LOW
2026-06-02,W02,Warehouse,P005,240,1,23,218,53,LOW
2026-06-03,W02,Warehouse,P005,218,15,6,227,53,LOW
2026-06-04,W02,Warehouse,P005,227,26,4,249,53,LOW
2026-06-05,W02,Warehouse,P005,249,29,6,272,53,LOW
2026-06-06,W02,Warehouse,P005,272,12,11,273,53,LOW
2026-06-07,W02,Warehouse,P005,273,33,6,300,53,LOW
2026-06-08,W02,Warehouse,P005,300,35,10,325,53,LOW
2026-06-09,W02,Warehouse,P005,325,11,20,316,53,LOW
2026-06-10,W02,Warehouse,P005,316,27,10,333,53,LOW
2026-06-11,W02,Warehouse,P005,333,5,13,325,53,LOW
2026-06-12,W02,Warehouse,P005,325,21,1,345,53,LOW
2026-06-13,W02,Warehouse,P005,345,3,31,317,53,LOW
2026-06-14,W02,Warehouse,P005,317,1,12,306,53,LOW
2026-06-15,W02,Warehouse,P005,306,29,9,326,53,LOW
2026-06-16,W02,Warehouse,P005,326,19,2,343,53,LOW
2026-06-17,W02,Warehouse,P005,343,33,21,355,53,LOW
2026-06-18,W02,Warehouse,P005,355,37,30,362,53,LOW
2026-06-19,W02,Warehouse,P005,362,15,1,376,53,LOW
2026-06-20,W02,Warehouse,P005,376,16,5,387,53,LOW
2026-06-21,W02,Warehouse,P005,387,25,5,407,53,LOW
2026-06-22,W02,Warehouse,P005,407,46,24,429,53,LOW
2026-06-23,W02,Warehouse,P005,429,13,38,404,53,LOW
2026-06-24,W02,Warehouse,P005,404,38,17,425,53,LOW
2026-06-25,W02,Warehouse,P005,425,7,14,418,53,LOW
2026-06-26,W02,Warehouse,P005,418,30,31,417,53,LOW
2026-06-27,W02,Warehouse,P005,417,13,30,400,53,LOW
2026-06-28,W02,Warehouse,P005,400,14,9,405,53,LOW
2026-06-29,W02,Warehouse,P005,405,22,6,421,53,LOW
2026-06-30,W02,Warehouse,P005,421,21,15,427,53,LOW
2026-06-01,W02,Warehouse,P006,704,24,54,674,154,LOW
2026-06-02,W02,Warehouse,P006,674,27,46,655,154,LOW
2026-06-03,W02,Warehouse,P006,655,58,43,670,154,LOW
2026-06-04,W02,Warehouse,P006,670,22,55,637,154,LOW
2026-06-05,W02,Warehouse,P006,637,18,17,638,154,LOW
2026-06-06,W02,Warehouse,P006,638,69,21,686,154,LOW
2026-06-07,W02,Warehouse,P006,686,59,2,743,154,LOW
2026-06-08,W02,Warehouse,P006,743,56,64,735,154,LOW
2026-06-09,W02,Warehouse,P006,735,64,42,757,154,LOW
2026-06-10,W02,Warehouse,P006,757,79,22,814,154,LOW
2026-06-11,W02,Warehouse,P006,814,38,5,847,154,LOW
2026-06-12,W02,Warehouse,P006,847,73,60,860,154,LOW
2026-06-13,W02,Warehouse,P006,860,80,64,876,154,LOW
2026-06-14,W02,Warehouse,P006,876,13,57,832,154,LOW
2026-06-15,W02,Warehouse,P006,832,79,16,895,154,LOW
2026-06-16,W02,Warehouse,P006,895,52,81,866,154,LOW
2026-06-17,W02,Warehouse,P006,866,44,64,846,154,LOW
2026-06-18,W02,Warehouse,P006,846,55,55,846,154,LOW
2026-06-19,W02,Warehouse,P006,846,65,54,857,154,LOW
2026-06-20,W02,Warehouse,P006,857,83,76,864,154,LOW
2026-06-21,W02,Warehouse,P006,864,31,79,816,154,LOW
2026-06-22,W02,Warehouse,P006,816,64,48,832,154,LOW
2026-06-23,W02,Warehouse,P006,832,34,34,832,154,LOW
2026-06-24,W02,Warehouse,P006,832,67,30,869,154,LOW
2026-06-25,W02,Warehouse,P006,869,31,70,830,154,LOW
2026-06-26,W02,Warehouse,P006,830,42,53,819,154,LOW
2026-06-27,W02,Warehouse,P006,819,3,6,816,154,LOW
2026-06-28,W02,Warehouse,P006,816,86,11,891,154,LOW
2026-06-29,W02,Warehouse,P006,891,88,80,899,154,LOW
2026-06-30,W02,Warehouse,P006,899,53,78,874,154,LOW
2026-06-01,W02,Warehouse,P007,636,33,59,610,139,LOW
2026-06-02,W02,Warehouse,P007,610,18,26,602,139,LOW
2026-06-03,W02,Warehouse,P007,602,29,47,584,139,LOW
2026-06-04,W02,Warehouse,P007,584,3,48,539,139,LOW
2026-06-05,W02,Warehouse,P007,539,1,16,524,139,LOW
2026-06-06,W02,Warehouse,P007,524,38,7,555,139,LOW
2026-06-07,W02,Warehouse,P007,555,33,54,534,139,LOW
2026-06-08,W02,Warehouse,P007,534,54,1,587,139,LOW
2026-06-09,W02,Warehouse,P007,587,43,34,596,139,LOW
2026-06-10,W02,Warehouse,P007,596,5,38,563,139,LOW
2026-06-11,W02,Warehouse,P007,563,36,38,561,139,LOW
2026-06-12,W02,Warehouse,P007,561,20,14,567,139,LOW
2026-06-13,W02,Warehouse,P007,567,51,40,578,139,LOW
2026-06-14,W02,Warehouse,P007,578,11,12,577,139,LOW
2026-06-15,W02,Warehouse,P007,577,42,47,572,139,LOW
2026-06-16,W02,Warehouse,P007,572,14,12,574,139,LOW
2026-06-17,W02,Warehouse,P007,574,57,39,592,139,LOW
2026-06-18,W02,Warehouse,P007,592,66,46,612,139,LOW
2026-06-19,W02,Warehouse,P007,612,72,11,673,139,LOW
2026-06-20,W02,Warehouse,P007,673,22,15,680,139,LOW
2026-06-21,W02,Warehouse,P007,680,4,52,632,139,LOW
2026-06-22,W02,Warehouse,P007,632,52,5,679,139,LOW
2026-06-23,W02,Warehouse,P007,679,16,12,683,139,LOW
2026-06-24,W02,Warehouse,P007,683,34,30,687,139,LOW
2026-06-25,W02,Warehouse,P007,687,24,63,648,139,LOW
2026-06-26,W02,Warehouse,P007,648,17,35,630,139,LOW
2026-06-27,W02,Warehouse,P007,630,34,24,640,139,LOW
2026-06-28,W02,Warehouse,P007,640,66,62,644,139,LOW
2026-06-29,W02,Warehouse,P007,644,0,29,615,139,LOW
2026-06-30,W02,Warehouse,P007,615,9,26,598,139,LOW
2026-06-01,W02,Warehouse,P008,315,24,12,327,69,LOW
2026-06-02,W02,Warehouse,P008,327,12,9,330,69,LOW
2026-06-03,W02,Warehouse,P008,330,12,10,332,69,LOW
2026-06-04,W02,Warehouse,P008,332,15,22,325,69,LOW
2026-06-05,W02,Warehouse,P008,325,3,1,327,69,LOW
2026-06-06,W02,Warehouse,P008,327,20,21,326,69,LOW
2026-06-07,W02,Warehouse,P008,326,10,6,330,69,LOW
2026-06-08,W02,Warehouse,P008,330,25,12,343,69,LOW
2026-06-09,W02,Warehouse,P008,343,30,4,369,69,LOW
2026-06-10,W02,Warehouse,P008,369,5,19,355,69,LOW
2026-06-11,W02,Warehouse,P008,355,17,25,347,69,LOW
2026-06-12,W02,Warehouse,P008,347,21,12,356,69,LOW
2026-06-13,W02,Warehouse,P008,356,7,5,358,69,LOW
2026-06-14,W02,Warehouse,P008,358,33,7,384,69,LOW
2026-06-15,W02,Warehouse,P008,384,24,31,377,69,LOW
2026-06-16,W02,Warehouse,P008,377,42,9,410,69,LOW
2026-06-17,W02,Warehouse,P008,410,5,31,384,69,LOW
2026-06-18,W02,Warehouse,P008,384,32,12,404,69,LOW
2026-06-19,W02,Warehouse,P008,404,29,7,426,69,LOW
2026-06-20,W02,Warehouse,P008,426,37,30,433,69,LOW
2026-06-21,W02,Warehouse,P008,433,16,20,429,69,LOW
2026-06-22,W02,Warehouse,P008,429,17,1,445,69,LOW
2026-06-23,W02,Warehouse,P008,445,7,42,410,69,LOW
2026-06-24,W02,Warehouse,P008,410,23,6,427,69,LOW
2026-06-25,W02,Warehouse,P008,427,2,14,415,69,LOW
2026-06-26,W02,Warehouse,P008,415,50,15,450,69,LOW
2026-06-27,W02,Warehouse,P008,450,55,22,483,69,LOW
2026-06-28,W02,Warehouse,P008,483,45,37,491,69,LOW
2026-06-29,W02,Warehouse,P008,491,1,0,492,69,LOW
2026-06-30,W02,Warehouse,P008,492,56,45,503,69,LOW
2026-06-01,W02,Warehouse,P009,380,6,24,362,83,LOW
2026-06-02,W02,Warehouse,P009,362,41,34,369,83,LOW
2026-06-03,W02,Warehouse,P009,369,13,29,353,83,LOW
2026-06-04,W02,Warehouse,P009,353,28,32,349,83,LOW
2026-06-05,W02,Warehouse,P009,349,6,20,335,83,LOW
2026-06-06,W02,Warehouse,P009,335,1,11,325,83,LOW
2026-06-07,W02,Warehouse,P009,325,0,14,311,83,LOW
2026-06-08,W02,Warehouse,P009,311,30,20,321,83,LOW
2026-06-09,W02,Warehouse,P009,321,12,13,320,83,LOW
2026-06-10,W02,Warehouse,P009,320,14,23,311,83,LOW
2026-06-11,W02,Warehouse,P009,311,10,2,319,83,LOW
2026-06-12,W02,Warehouse,P009,319,19,25,313,83,LOW
2026-06-13,W02,Warehouse,P009,313,18,6,325,83,LOW
2026-06-14,W02,Warehouse,P009,325,1,30,296,83,LOW
2026-06-15,W02,Warehouse,P009,296,28,4,320,83,LOW
2026-06-16,W02,Warehouse,P009,320,2,4,318,83,LOW
2026-06-17,W02,Warehouse,P009,318,14,25,307,83,LOW
2026-06-18,W02,Warehouse,P009,307,6,24,289,83,LOW
2026-06-19,W02,Warehouse,P009,289,0,20,269,83,LOW
2026-06-20,W02,Warehouse,P009,269,9,24,254,83,LOW
2026-06-21,W02,Warehouse,P009,254,14,6,262,83,LOW
2026-06-22,W02,Warehouse,P009,262,7,21,248,83,LOW
2026-06-23,W02,Warehouse,P009,248,12,8,252,83,LOW
2026-06-24,W02,Warehouse,P009,252,22,13,261,83,LOW
2026-06-25,W02,Warehouse,P009,261,21,11,271,83,LOW
2026-06-26,W02,Warehouse,P009,271,2,0,273,83,LOW
2026-06-27,W02,Warehouse,P009,273,1,15,259,83,LOW
2026-06-28,W02,Warehouse,P009,259,16,18,257,83,LOW
2026-06-29,W02,Warehouse,P009,257,28,4,281,83,LOW
2026-06-30,W02,Warehouse,P009,281,33,26,288,83,LOW
2026-06-01,W02,Warehouse,P010,547,41,28,560,120,LOW
2026-06-02,W02,Warehouse,P010,560,12,9,563,120,LOW
2026-06-03,W02,Warehouse,P010,563,1,36,528,120,LOW
2026-06-04,W02,Warehouse,P010,528,28,9,547,120,LOW
2026-06-05,W02,Warehouse,P010,547,9,3,553,120,LOW
2026-06-06,W02,Warehouse,P010,553,44,37,560,120,LOW
2026-06-07,W02,Warehouse,P010,560,44,6,598,120,LOW
2026-06-08,W02,Warehouse,P010,598,3,6,595,120,LOW
2026-06-09,W02,Warehouse,P010,595,55,43,607,120,LOW
2026-06-10,W02,Warehouse,P010,607,22,3,626,120,LOW
2026-06-11,W02,Warehouse,P010,626,24,50,600,120,LOW
2026-06-12,W02,Warehouse,P010,600,10,47,563,120,LOW
2026-06-13,W02,Warehouse,P010,563,32,7,588,120,LOW
2026-06-14,W02,Warehouse,P010,588,68,30,626,120,LOW
2026-06-15,W02,Warehouse,P010,626,52,5,673,120,LOW
2026-06-16,W02,Warehouse,P010,673,31,42,662,120,LOW
2026-06-17,W02,Warehouse,P010,662,52,4,710,120,LOW
2026-06-18,W02,Warehouse,P010,710,53,67,696,120,LOW
2026-06-19,W02,Warehouse,P010,696,68,14,750,120,LOW
2026-06-20,W02,Warehouse,P010,750,84,51,783,120,LOW
2026-06-21,W02,Warehouse,P010,783,5,10,778,120,LOW
2026-06-22,W02,Warehouse,P010,778,89,16,851,120,LOW
2026-06-23,W02,Warehouse,P010,851,10,38,823,120,LOW
2026-06-24,W02,Warehouse,P010,823,53,46,830,120,LOW
2026-06-25,W02,Warehouse,P010,830,67,82,815,120,LOW
2026-06-26,W02,Warehouse,P010,815,76,2,889,120,LOW
2026-06-27,W02,Warehouse,P010,889,9,0,898,120,LOW
2026-06-28,W02,Warehouse,P010,898,44,31,911,120,LOW
2026-06-29,W02,Warehouse,P010,911,105,33,983,120,LOW
2026-06-30,W02,Warehouse,P010,983,3,86,900,120,LOW
2026-06-01,W02,Warehouse,P011,42,1,3,40,10,LOW
2026-06-02,W02,Warehouse,P011,40,3,3,40,10,LOW
2026-06-03,W02,Warehouse,P011,40,4,0,44,10,LOW
2026-06-04,W02,Warehouse,P011,44,3,1,46,10,LOW
2026-06-05,W02,Warehouse,P011,46,3,2,47,10,LOW
2026-06-06,W02,Warehouse,P011,47,2,1,48,10,LOW
2026-06-07,W02,Warehouse,P011,48,5,2,51,10,LOW
2026-06-08,W02,Warehouse,P011,51,5,1,55,10,LOW
2026-06-09,W02,Warehouse,P011,55,5,1,59,10,LOW
2026-06-10,W02,Warehouse,P011,59,3,4,58,10,LOW
2026-06-11,W02,Warehouse,P011,58,2,1,59,10,LOW
2026-06-12,W02,Warehouse,P011,59,6,4,61,10,LOW
2026-06-13,W02,Warehouse,P011,61,2,1,62,10,LOW
2026-06-14,W02,Warehouse,P011,62,1,0,63,10,LOW
2026-06-15,W02,Warehouse,P011,63,3,1,65,10,LOW
2026-06-16,W02,Warehouse,P011,65,6,1,70,10,LOW
2026-06-17,W02,Warehouse,P011,70,5,3,72,10,LOW
2026-06-18,W02,Warehouse,P011,72,5,0,77,10,LOW
2026-06-19,W02,Warehouse,P011,77,4,4,77,10,LOW
2026-06-20,W02,Warehouse,P011,77,3,6,74,10,LOW
2026-06-21,W02,Warehouse,P011,74,4,2,76,10,LOW
2026-06-22,W02,Warehouse,P011,76,0,1,75,10,LOW
2026-06-23,W02,Warehouse,P011,75,4,2,77,10,LOW
2026-06-24,W02,Warehouse,P011,77,7,5,79,10,LOW
2026-06-25,W02,Warehouse,P011,79,1,4,76,10,LOW
2026-06-26,W02,Warehouse,P011,76,4,0,80,10,LOW
2026-06-27,W02,Warehouse,P011,80,6,4,82,10,LOW
2026-06-28,W02,Warehouse,P011,82,0,3,79,10,LOW
2026-06-29,W02,Warehouse,P011,79,6,2,83,10,LOW
2026-06-30,W02,Warehouse,P011,83,3,0,86,10,LOW
2026-06-01,W02,Warehouse,P012,203,5,19,189,44,LOW
2026-06-02,W02,Warehouse,P012,189,14,3,200,44,LOW
2026-06-03,W02,Warehouse,P012,200,12,3,209,44,LOW
2026-06-04,W02,Warehouse,P012,209,11,2,218,44,LOW
2026-06-05,W02,Warehouse,P012,218,16,11,223,44,LOW
2026-06-06,W02,Warehouse,P012,223,17,9,231,44,LOW
2026-06-07,W02,Warehouse,P012,231,8,5,234,44,LOW
2026-06-08,W02,Warehouse,P012,234,6,9,231,44,LOW
2026-06-09,W02,Warehouse,P012,231,12,15,228,44,LOW
2026-06-10,W02,Warehouse,P012,228,1,6,223,44,LOW
2026-06-11,W02,Warehouse,P012,223,23,20,226,44,LOW
2026-06-12,W02,Warehouse,P012,226,26,6,246,44,LOW
2026-06-13,W02,Warehouse,P012,246,4,4,246,44,LOW
2026-06-14,W02,Warehouse,P012,246,3,22,227,44,LOW
2026-06-15,W02,Warehouse,P012,227,24,17,234,44,LOW
2026-06-16,W02,Warehouse,P012,234,21,7,248,44,LOW
2026-06-17,W02,Warehouse,P012,248,14,20,242,44,LOW
2026-06-18,W02,Warehouse,P012,242,24,12,254,44,LOW
2026-06-19,W02,Warehouse,P012,254,25,8,271,44,LOW
2026-06-20,W02,Warehouse,P012,271,13,22,262,44,LOW
2026-06-21,W02,Warehouse,P012,262,12,19,255,44,LOW
2026-06-22,W02,Warehouse,P012,255,14,7,262,44,LOW
2026-06-23,W02,Warehouse,P012,262,7,15,254,44,LOW
2026-06-24,W02,Warehouse,P012,254,14,9,259,44,LOW
2026-06-25,W02,Warehouse,P012,259,23,0,282,44,LOW
2026-06-26,W02,Warehouse,P012,282,3,26,259,44,LOW
2026-06-27,W02,Warehouse,P012,259,21,13,267,44,LOW
2026-06-28,W02,Warehouse,P012,267,0,15,252,44,LOW
2026-06-29,W02,Warehouse,P012,252,13,14,251,44,LOW
2026-06-30,W02,Warehouse,P012,251,1,13,239,44,LOW
2026-06-01,W02,Warehouse,P013,96,6,2,100,21,LOW
2026-06-02,W02,Warehouse,P013,100,0,9,91,21,LOW
2026-06-03,W02,Warehouse,P013,91,7,5,93,21,LOW
2026-06-04,W02,Warehouse,P013,93,8,6,95,21,LOW
2026-06-05,W02,Warehouse,P013,95,1,4,92,21,LOW
2026-06-06,W02,Warehouse,P013,92,9,2,99,21,LOW
2026-06-07,W02,Warehouse,P013,99,11,0,110,21,LOW
2026-06-08,W02,Warehouse,P013,110,4,3,111,21,LOW
2026-06-09,W02,Warehouse,P013,111,8,1,118,21,LOW
2026-06-10,W02,Warehouse,P013,118,3,7,114,21,LOW
2026-06-11,W02,Warehouse,P013,114,3,9,108,21,LOW
2026-06-12,W02,Warehouse,P013,108,11,3,116,21,LOW
2026-06-13,W02,Warehouse,P013,116,7,3,120,21,LOW
2026-06-14,W02,Warehouse,P013,120,5,8,117,21,LOW
2026-06-15,W02,Warehouse,P013,117,4,1,120,21,LOW
2026-06-16,W02,Warehouse,P013,120,3,11,112,21,LOW
2026-06-17,W02,Warehouse,P013,112,3,4,111,21,LOW
2026-06-18,W02,Warehouse,P013,111,8,1,118,21,LOW
2026-06-19,W02,Warehouse,P013,118,3,1,120,21,LOW
2026-06-20,W02,Warehouse,P013,120,13,11,122,21,LOW
2026-06-21,W02,Warehouse,P013,122,11,2,131,21,LOW
2026-06-22,W02,Warehouse,P013,131,9,8,132,21,LOW
2026-06-23,W02,Warehouse,P013,132,13,2,143,21,LOW
2026-06-24,W02,Warehouse,P013,143,12,2,153,21,LOW
2026-06-25,W02,Warehouse,P013,153,10,13,150,21,LOW
2026-06-26,W02,Warehouse,P013,150,1,2,149,21,LOW
2026-06-27,W02,Warehouse,P013,149,14,0,163,21,LOW
2026-06-28,W02,Warehouse,P013,163,13,8,168,21,LOW
